id,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
477,20,rl,75.0,13125,pave,,reg,lvl,all_pub,inside,mod,collg_cr,norm,norm,1_fam,1_story,6,5,1997,1998,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,215.0,ta,ta,p_conc,gd,ta,gd,glq,994,unf,0,484,1478,gas_a,ex,y,s_brkr,1493,0,0,1493,1,0,2,0,3,1,gd,7,typ,1,ta,attchd,1997.0,fin,2,508,ta,ta,y,140,39,0,0,0,0,,,,0,4,2008,wd,normal,208900
478,60,rl,105.0,13693,pave,,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,1_fam,2_story,9,5,2006,2006,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,772.0,ex,ta,p_conc,gd,ta,av,unf,0,unf,0,2153,2153,gas_a,ex,y,s_brkr,2069,574,0,2643,0,0,2,1,3,1,ex,9,typ,1,gd,built_in,2006.0,fin,3,694,ta,ta,y,414,84,0,0,0,0,,,,0,3,2007,wd,normal,380000
479,20,rl,79.0,10637,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,8,5,2007,2008,hip,comp_shg,vinyl_sd,vinyl_sd,stone,336.0,gd,ta,p_conc,ex,ta,gd,glq,1288,unf,0,417,1705,gas_a,ex,y,s_brkr,1718,0,0,1718,1,0,2,0,3,1,gd,7,typ,1,gd,attchd,2007.0,r_fn,3,826,ta,ta,y,208,44,0,0,0,0,,,,0,9,2009,wd,normal,297000
480,30,rm,50.0,5925,pave,,reg,bnk,all_pub,inside,gtl,old_town,norm,norm,1_fam,1_story,4,7,1937,2000,hip,comp_shg,stucco,stucco,brk_cmn,435.0,ta,ta,brk_til,fa,ta,no,rec,168,unf,0,739,907,gas_a,ta,y,s_brkr,1131,0,0,1131,0,0,1,0,2,1,ta,7,typ,0,,detchd,1995.0,unf,2,672,ta,ta,y,0,72,0,0,0,0,,mn_prv,,0,3,2007,wd,alloca,89471
481,20,rl,98.0,16033,pave,,ir1,lvl,all_pub,fr2,gtl,nridg_ht,norm,norm,1_fam,1_story,9,5,2004,2005,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,378.0,gd,ta,p_conc,ex,ta,gd,glq,1261,unf,0,572,1833,gas_a,ex,y,s_brkr,1850,0,0,1850,1,0,2,0,3,1,gd,8,typ,1,gd,attchd,2004.0,fin,3,772,ta,ta,y,519,112,0,0,0,0,,,,0,3,2006,wd,normal,326000
482,20,rl,72.0,11846,pave,,ir1,hls,all_pub,inside,gtl,nridg_ht,norm,norm,1_fam,1_story,9,5,2003,2004,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,562.0,gd,ta,p_conc,ex,ta,gd,glq,1567,unf,0,225,1792,gas_a,ex,y,s_brkr,1792,0,0,1792,1,0,2,0,2,1,ex,6,typ,1,gd,attchd,2003.0,fin,3,874,ta,ta,y,206,49,0,0,0,0,,,,0,8,2006,wd,normal,374000
483,70,rm,50.0,2500,pave,pave,reg,lvl,all_pub,corner,gtl,old_town,norm,norm,1_fam,2_story,7,8,1915,2005,gable,comp_shg,stucco,stucco,,0.0,gd,ta,p_conc,ta,ta,no,alq,299,unf,0,611,910,gas_a,ex,y,s_brkr,916,910,0,1826,1,0,1,1,4,1,ex,7,min2,1,gd,attchd,1915.0,unf,1,164,fa,fa,y,0,0,0,0,0,0,,,,0,6,2009,wd,normal,155000
484,120,rm,32.0,4500,pave,,reg,lvl,all_pub,fr2,gtl,mitchel,norm,norm,twnhs,1_story,6,5,1998,1998,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,116.0,ta,ta,p_conc,ex,ta,no,glq,897,unf,0,319,1216,gas_a,ex,y,s_brkr,1216,0,0,1216,1,0,2,0,2,1,ta,5,typ,0,,attchd,1998.0,unf,2,402,ta,ta,y,0,125,0,0,0,0,,,,0,5,2006,wd,normal,164000
485,20,rl,,7758,pave,,ir1,lvl,all_pub,corner,gtl,sawyer,norm,norm,1_fam,1_story,5,7,1962,2001,gable,comp_shg,hd_board,plywood,,0.0,ta,gd,c_block,ta,ta,no,alq,588,unf,0,411,999,gas_a,gd,y,s_brkr,999,0,0,999,1,0,1,0,3,1,gd,6,typ,0,,detchd,1963.0,unf,1,264,ta,ta,y,0,132,0,0,0,0,,,,0,3,2007,wd,normal,132500
486,20,rl,80.0,9600,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,7,1950,2007,gable,comp_shg,metal_sd,metal_sd,,0.0,gd,ta,c_block,ta,ta,no,alq,607,unf,0,506,1113,gas_a,gd,y,s_brkr,1113,0,0,1113,0,0,1,0,3,1,gd,5,typ,1,gd,attchd,1950.0,unf,1,264,ta,ta,y,0,80,120,0,0,0,,,,0,7,2009,wd,normal,147000
487,20,rl,79.0,10289,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,7,1965,1965,hip,comp_shg,metal_sd,metal_sd,brk_face,168.0,ta,ta,c_block,ta,ta,no,alq,836,unf,0,237,1073,gas_a,ta,y,s_brkr,1073,0,0,1073,1,0,1,1,3,1,ta,6,typ,0,,attchd,1965.0,r_fn,2,515,ta,ta,y,0,0,0,0,0,0,,,,0,6,2007,wd,normal,156000
488,20,rl,70.0,12243,pave,,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,1_story,5,6,1971,1971,gable,comp_shg,plywood,plywood,,0.0,ta,ta,c_block,gd,ta,av,alq,998,unf,0,486,1484,gas_a,gd,y,s_brkr,1484,0,0,1484,0,0,2,0,3,1,ta,7,typ,1,ta,attchd,1971.0,unf,2,487,ta,ta,y,224,0,0,0,180,0,,,,0,2,2007,wd,normal,175000
489,190,rl,60.0,10800,pave,,reg,lvl,all_pub,corner,gtl,old_town,norm,norm,2fm_con,1.5_fin,5,4,1900,1970,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,fa,c_block,ta,fa,no,blq,664,unf,0,290,954,gas_a,ta,n,fuse_a,1766,648,0,2414,0,0,2,0,3,2,ta,10,mod,1,gd,attchd,1970.0,unf,2,520,ta,fa,n,142,0,0,0,0,0,,,,0,5,2006,con_ld,normal,160000
490,180,rm,21.0,1526,pave,,reg,lvl,all_pub,inside,gtl,meadow_v,norm,norm,twnhs,s_foyer,4,8,1970,2002,gable,comp_shg,cemnt_bd,cment_bd,,0.0,ta,gd,c_block,gd,ta,av,glq,515,unf,0,115,630,gas_a,ta,y,s_brkr,630,0,0,630,1,0,1,0,1,1,gd,3,typ,0,,attchd,1970.0,unf,1,286,ta,ta,y,0,0,0,0,0,0,,,,0,5,2009,wd,normal,86000
491,160,rm,,2665,pave,,reg,lvl,all_pub,inside,gtl,meadow_v,norm,norm,twnhs_e,2_story,5,6,1976,1976,gable,comp_shg,cemnt_bd,cment_bd,,0.0,ta,ta,p_conc,gd,ta,mn,unf,0,unf,0,264,264,gas_a,ta,y,s_brkr,616,688,0,1304,0,0,1,1,3,1,ta,4,typ,1,gd,built_in,1976.0,fin,1,336,ta,ta,y,141,24,0,0,0,0,,,,0,6,2008,wd,normal,115000
492,50,rl,79.0,9490,pave,,reg,lvl,all_pub,inside,gtl,n_ames,artery,norm,1_fam,1.5_fin,6,7,1941,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,blq,403,rec,165,238,806,gas_a,ta,y,fuse_a,958,620,0,1578,1,0,1,0,3,1,fa,5,typ,2,ta,attchd,1941.0,unf,1,240,ta,ta,y,0,0,32,0,0,0,,mn_prv,,0,8,2006,wd,normal,133000
493,60,rl,105.0,15578,pave,,ir1,lvl,all_pub,corner,gtl,gilbert,norm,norm,1_fam,2_story,6,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,728,728,gas_a,gd,y,s_brkr,728,728,0,1456,0,0,2,1,3,1,ta,8,typ,0,,attchd,2006.0,r_fn,2,429,ta,ta,y,0,0,0,0,0,0,,,,0,5,2006,new,partial,172785
494,20,rl,70.0,7931,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,6,1960,1960,gable,comp_shg,brk_face,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,blq,374,lw_q,532,363,1269,gas_a,ta,y,fuse_a,1269,0,0,1269,0,0,1,1,3,1,ta,6,typ,1,fa,detchd,1964.0,unf,1,308,ta,ta,y,0,0,0,0,0,0,,,,0,6,2008,wd,normal,155000
495,30,rm,50.0,5784,pave,,reg,lvl,all_pub,inside,gtl,old_town,artery,norm,1_fam,1_story,5,8,1938,1996,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,brk_til,fa,ta,no,unf,0,unf,0,190,190,gas_a,gd,y,fuse_a,886,0,0,886,0,0,1,0,2,1,ta,4,typ,0,,attchd,1938.0,unf,1,273,ta,ta,y,144,20,80,0,0,0,,,,0,12,2009,wd,normal,91300
496,30,c (all),60.0,7879,pave,,reg,lvl,all_pub,inside,gtl,idotrr,norm,norm,1_fam,1_story,4,5,1920,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,rec,495,unf,0,225,720,gas_a,ta,n,fuse_a,720,0,0,720,0,0,1,0,2,1,ta,4,typ,0,,,,,0,0,,,n,0,523,115,0,0,0,,gd_wo,,0,11,2009,wd,abnorml,34900
497,20,rl,,12692,pave,,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,1_story,8,5,1992,1993,hip,comp_shg,brk_face,brk_face,,0.0,gd,ta,p_conc,gd,ta,no,glq,1231,unf,0,1969,3200,gas_a,ex,y,s_brkr,3228,0,0,3228,1,0,3,0,4,1,gd,10,typ,1,gd,attchd,1992.0,r_fn,2,546,ta,ta,y,264,75,291,0,0,0,,,,0,5,2007,wd,normal,430000
498,50,rl,60.0,9120,pave,pave,reg,lvl,all_pub,inside,gtl,brk_side,norm,norm,1_fam,1.5_fin,7,6,1925,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,gd,p_conc,ta,ta,no,rec,329,unf,0,697,1026,gas_a,ex,y,s_brkr,1133,687,0,1820,1,0,2,0,4,1,ta,8,typ,0,,detchd,1925.0,unf,1,240,ta,ta,n,0,100,0,0,0,0,,gd_prv,,0,6,2008,wd,normal,184000
499,20,rl,65.0,7800,pave,,reg,lvl,all_pub,inside,gtl,sawyer,norm,norm,1_fam,1_story,5,7,1967,2004,hip,comp_shg,hd_board,hd_board,brk_face,89.0,ta,ta,p_conc,ta,ta,no,alq,450,unf,0,414,864,gas_a,ex,y,s_brkr,899,0,0,899,0,0,1,0,3,1,gd,5,typ,0,,attchd,1967.0,fin,1,288,ta,ta,y,64,0,0,0,0,0,,mn_prv,,0,6,2009,wd,normal,130000
500,20,rl,70.0,7535,pave,,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,7,1958,1985,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,no,blq,111,lw_q,279,522,912,gas_a,fa,y,s_brkr,912,0,0,912,0,1,1,0,2,1,ta,5,typ,0,,attchd,1958.0,fin,1,297,ta,ta,y,12,285,0,0,0,0,,mn_ww,shed,480,6,2007,wd,normal,120000
501,160,rm,21.0,1890,pave,,reg,lvl,all_pub,inside,gtl,br_dale,norm,norm,twnhs,2_story,6,5,1973,1973,gable,comp_shg,hd_board,hd_board,brk_face,285.0,ta,ta,c_block,ta,ta,no,blq,356,unf,0,316,672,gas_a,ta,y,s_brkr,672,546,0,1218,0,0,1,1,3,1,ta,7,typ,0,,detchd,1973.0,unf,1,264,ta,ta,y,144,28,0,0,0,0,,,,0,5,2007,wd,normal,113000
502,60,fv,75.0,9803,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,2_story,7,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,glq,400,unf,0,466,866,gas_a,gd,y,s_brkr,866,902,0,1768,0,0,2,1,3,1,gd,7,typ,0,,attchd,2005.0,r_fn,2,603,ta,ta,y,0,108,0,0,0,0,,,,0,2,2008,wd,normal,226700
503,20,rl,70.0,9170,pave,,reg,lvl,all_pub,corner,gtl,edwards,feedr,norm,1_fam,1_story,5,7,1965,1965,hip,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,no,alq,698,glq,96,420,1214,gas_a,ex,y,s_brkr,1214,0,0,1214,1,0,1,0,2,1,ta,6,typ,0,,detchd,1965.0,unf,2,461,fa,fa,y,0,0,184,0,0,0,,gd_prv,shed,400,4,2007,wd,normal,140000
504,20,rl,100.0,15602,pave,,ir1,lvl,all_pub,inside,gtl,crawfor,norm,norm,1_fam,1_story,7,8,1959,1997,gable,comp_shg,brk_face,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,alq,1247,unf,0,254,1501,gas_a,ta,y,s_brkr,1801,0,0,1801,1,0,2,0,1,1,ta,6,typ,2,ta,attchd,1959.0,fin,2,484,ta,ta,y,0,54,0,0,161,0,,gd_wo,,0,3,2010,wd,normal,289000
505,160,rl,24.0,2308,pave,,reg,lvl,all_pub,inside,gtl,n_pk_vill,norm,norm,twnhs_e,2_story,6,5,1974,1974,gable,comp_shg,plywood,brk cmn,,0.0,ta,ta,c_block,ta,ta,no,alq,257,rec,495,103,855,gas_a,ta,y,s_brkr,855,467,0,1322,0,1,2,1,3,1,ta,6,typ,1,fa,attchd,1974.0,unf,2,440,ta,ta,y,260,0,0,0,0,0,,,,0,6,2009,wd,normal,147000
506,90,rm,60.0,7596,pave,grvl,reg,lvl,all_pub,inside,gtl,old_town,artery,norm,duplex,2_story,5,5,1952,1952,hip,comp_shg,wd_sdng,wd_sdng,brk_face,360.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,960,960,gas_a,gd,y,s_brkr,960,1000,0,1960,0,0,2,0,4,2,ta,10,typ,0,,detchd,1952.0,unf,2,400,ta,ta,n,0,0,0,0,0,0,,,,0,7,2009,cod,normal,124500
507,60,rl,80.0,9554,pave,,ir1,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,1_fam,2_story,8,5,1993,1994,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,125.0,gd,ta,p_conc,gd,ta,no,glq,380,unf,0,397,777,gas_a,ex,y,s_brkr,1065,846,0,1911,0,0,2,1,3,1,gd,8,typ,1,ta,attchd,1993.0,r_fn,2,471,ta,ta,y,182,81,0,0,0,0,,,,0,9,2006,wd,normal,215000
508,20,fv,75.0,7862,pave,,ir1,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,1_story,6,5,2009,2009,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,glq,27,unf,0,1191,1218,gas_a,ex,y,s_brkr,1218,0,0,1218,0,0,2,0,2,1,gd,4,typ,0,,attchd,2009.0,fin,2,676,ta,ta,y,0,102,0,0,0,0,,,,0,9,2009,new,partial,208300
509,70,rm,60.0,9600,pave,,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,2_story,7,9,1928,2005,gambrel,comp_shg,metal_sd,metal_sd,,0.0,ta,ex,brk_til,ta,ta,no,rec,141,unf,0,548,689,gas_a,ex,y,s_brkr,689,689,0,1378,0,0,2,0,3,1,gd,7,typ,1,gd,detchd,1928.0,unf,2,360,ta,ta,n,0,0,116,0,0,0,,,,0,10,2008,wd,normal,161000
510,20,rl,80.0,9600,pave,,reg,lvl,all_pub,corner,gtl,n_ames,norm,norm,1_fam,1_story,5,6,1959,1959,gable,comp_shg,metal_sd,metal_sd,brk_face,132.0,ta,ta,c_block,ta,ta,no,alq,991,unf,0,50,1041,gas_a,ex,y,s_brkr,1041,0,0,1041,1,0,1,0,3,1,ta,6,typ,0,,attchd,1959.0,r_fn,1,270,ta,ta,y,224,88,0,0,0,0,,mn_prv,,0,7,2009,wd,normal,124500
511,20,rl,75.0,14559,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,7,1951,2000,hip,comp_shg,wd_sdng,wd_sdng,brk_cmn,70.0,gd,ta,c_block,ta,ta,no,blq,650,rec,180,178,1008,gas_a,ex,y,s_brkr,1363,0,0,1363,1,0,1,0,2,1,ta,6,min1,2,ta,car_port,1951.0,unf,1,288,ta,ta,y,324,42,0,0,168,0,,,shed,2000,6,2009,wd,normal,164900
512,120,rl,40.0,6792,pave,,ir1,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,twnhs_e,1_story,7,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,stone,94.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1368,1368,gas_a,ex,y,s_brkr,1368,0,0,1368,0,0,2,0,2,1,gd,6,typ,1,gd,attchd,2005.0,r_fn,2,474,ta,ta,y,132,35,0,0,0,0,,,,0,3,2006,new,partial,202665
513,20,rl,70.0,9100,pave,,reg,lvl,all_pub,corner,gtl,n_ames,feedr,norm,1_fam,1_story,5,5,1958,1958,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,c_block,ta,ta,no,blq,521,lw_q,174,169,864,gas_a,ta,y,s_brkr,864,0,0,864,1,0,1,0,3,1,ta,5,typ,0,,detchd,1964.0,unf,2,624,ta,ta,y,0,0,0,0,0,0,,,,0,7,2006,wd,normal,129900
514,20,rl,71.0,9187,pave,,reg,bnk,all_pub,corner,gtl,mitchel,norm,norm,1_fam,1_story,6,5,1983,1983,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,gd,p_conc,ta,ta,no,alq,336,unf,0,748,1084,gas_a,ta,y,s_brkr,1080,0,0,1080,0,0,1,1,3,1,ta,5,typ,0,,attchd,1983.0,unf,2,484,ta,ta,y,120,0,158,0,0,0,,,,0,6,2007,wd,normal,134000
515,45,rl,55.0,10594,pave,,reg,lvl,all_pub,inside,gtl,crawfor,norm,norm,1_fam,1.5_unf,5,5,1926,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,brk_til,ta,ta,no,unf,0,unf,0,768,768,grav,fa,n,s_brkr,789,0,0,789,0,0,1,0,2,1,ta,5,typ,0,,detchd,1926.0,unf,1,200,po,po,y,0,0,112,0,0,0,,mn_prv,,0,6,2007,wd,normal,96500
516,20,rl,94.0,12220,pave,,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,1_fam,1_story,10,5,2009,2009,hip,comp_shg,cemnt_bd,cment_bd,brk_face,305.0,ex,ta,c_block,ex,ta,no,glq,1436,unf,0,570,2006,gas_a,ex,y,s_brkr,2020,0,0,2020,1,0,2,1,3,1,ex,9,typ,1,gd,attchd,2009.0,fin,3,900,ta,ta,y,156,54,0,0,0,0,,,,0,9,2009,new,partial,402861
517,80,rl,,10448,pave,,ir1,lvl,all_pub,corner,gtl,nw_ames,norm,norm,1_fam,s_lvl,6,6,1972,1972,gable,comp_shg,hd_board,hd_board,brk_face,333.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,689,689,gas_a,ta,y,s_brkr,1378,741,0,2119,0,0,2,1,3,1,ta,7,typ,1,ta,attchd,1972.0,r_fn,2,583,ta,ta,y,0,104,0,0,0,0,,gd_prv,,0,8,2009,cod,abnorml,158000
518,60,rl,79.0,10208,pave,,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,2_story,7,5,1996,1997,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,921.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1264,1264,gas_a,ex,y,s_brkr,1277,1067,0,2344,0,0,2,1,3,1,gd,7,typ,1,ta,attchd,1996.0,r_fn,3,889,ta,ta,y,220,0,0,0,0,0,,,,0,7,2009,wd,normal,265000
519,60,rl,,9531,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,collg_cr,norm,norm,1_fam,2_story,6,5,1998,1998,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,p_conc,gd,ta,mn,glq,706,unf,0,88,794,gas_a,ex,y,s_brkr,882,914,0,1796,1,0,2,1,3,1,ta,7,typ,0,,attchd,1998.0,r_fn,2,546,ta,ta,y,0,36,0,0,0,0,,mn_prv,,0,5,2007,wd,normal,211000
520,70,rl,53.0,10918,pave,,reg,lvl,all_pub,inside,gtl,crawfor,norm,norm,1_fam,2_story,7,9,1926,2004,gambrel,comp_shg,metal_sd,metal_sd,,0.0,gd,ta,brk_til,gd,ta,no,unf,0,unf,0,1276,1276,gas_a,ex,y,s_brkr,1276,804,0,2080,0,0,1,1,3,1,gd,9,typ,2,gd,detchd,1926.0,unf,1,282,ta,ta,y,0,0,0,0,145,0,,mn_prv,,0,6,2009,wd,normal,234000
521,190,rl,60.0,10800,pave,grvl,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,2fm_con,2_story,4,7,1900,2000,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,brk_til,,,,,0,,0,0,0,gas_a,ta,n,fuse_a,694,600,0,1294,0,0,2,0,3,2,ta,7,typ,0,,,,,0,0,,,n,220,114,210,0,0,0,,,,0,8,2008,wd,normal,106250
522,20,rl,90.0,11988,pave,,ir1,lvl,all_pub,corner,gtl,n_ames,feedr,norm,1_fam,1_story,6,6,1957,1957,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,c_block,ta,ta,no,rec,777,unf,0,467,1244,gas_a,ex,y,fuse_a,1244,0,0,1244,0,0,1,1,3,1,ta,6,typ,2,gd,attchd,1957.0,unf,1,336,ta,ta,y,0,40,0,0,0,0,,,,0,5,2007,wd,normal,150000
523,50,rm,50.0,5000,pave,,reg,lvl,all_pub,corner,gtl,brk_side,feedr,norm,1_fam,1.5_fin,6,7,1947,1950,gable,comp_shg,cemnt_bd,cment_bd,,0.0,ta,gd,c_block,ta,ta,no,alq,399,unf,0,605,1004,gas_a,ex,y,s_brkr,1004,660,0,1664,0,0,2,0,3,1,ta,7,typ,2,gd,detchd,1950.0,unf,2,420,ta,ta,y,0,24,36,0,0,0,,,,0,10,2006,wd,normal,159000
524,60,rl,130.0,40094,pave,,ir1,bnk,all_pub,inside,gtl,edwards,pos_n,pos_n,1_fam,2_story,10,5,2007,2008,hip,comp_shg,cemnt_bd,cment_bd,stone,762.0,ex,ta,p_conc,ex,ta,gd,glq,2260,unf,0,878,3138,gas_a,ex,y,s_brkr,3138,1538,0,4676,1,0,3,1,3,1,ex,11,typ,1,gd,built_in,2007.0,fin,3,884,ta,ta,y,208,406,0,0,0,0,,,,0,10,2007,new,partial,184750
525,60,rl,95.0,11787,pave,,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,2_story,7,5,1996,1997,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,594.0,gd,ta,p_conc,gd,ta,no,glq,719,unf,0,660,1379,gas_a,ex,y,s_brkr,1383,1015,0,2398,1,0,2,1,3,1,gd,8,typ,1,ta,attchd,1996.0,fin,3,834,ta,ta,y,239,60,0,0,0,0,,,,0,8,2007,wd,normal,315750
526,20,fv,62.0,7500,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,1_story,7,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1257,1257,gas_a,ex,y,s_brkr,1266,0,0,1266,0,0,2,0,3,1,gd,6,typ,1,ta,attchd,2005.0,unf,2,453,ta,ta,y,38,144,0,0,0,0,,,,0,4,2006,wd,normal,176000
527,20,rl,70.0,13300,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,7,1956,2000,hip,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,gd,ta,no,rec,377,unf,0,551,928,gas_a,ta,y,s_brkr,928,0,0,928,0,0,1,0,2,1,ta,4,typ,0,,attchd,1956.0,unf,1,252,ta,ta,y,261,0,156,0,0,0,,,,0,6,2007,wd,normal,132000
528,60,rl,67.0,14948,pave,,ir1,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,1_fam,2_story,9,5,2008,2008,hip,comp_shg,vinyl_sd,vinyl_sd,stone,268.0,ex,ta,p_conc,ex,ta,av,glq,1330,unf,0,122,1452,gas_a,ex,y,s_brkr,1476,1237,0,2713,1,0,2,1,3,1,ex,11,typ,1,gd,attchd,2008.0,fin,3,858,ta,ta,y,126,66,0,0,0,0,,,,0,11,2008,new,partial,446261
529,30,rl,58.0,9098,pave,,ir1,lvl,all_pub,inside,gtl,edwards,norm,norm,1_fam,1_story,4,7,1920,2002,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,brk_til,ta,ta,mn,alq,348,unf,0,180,528,gas_a,ex,y,s_brkr,605,0,0,605,1,0,1,0,2,1,ta,5,typ,0,,,,,0,0,,,n,0,0,144,0,0,0,,,,0,7,2007,wd,normal,86000
530,20,rl,,32668,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,crawfor,norm,norm,1_fam,1_story,6,3,1957,1975,hip,comp_shg,wd_sdng,stone,,,gd,ta,p_conc,ta,ta,no,rec,1219,unf,0,816,2035,gas_a,ta,y,s_brkr,2515,0,0,2515,1,0,3,0,4,2,ta,9,maj1,2,ta,attchd,1975.0,r_fn,2,484,ta,ta,y,0,0,200,0,0,0,,,,0,3,2007,wd,alloca,200624
531,80,rl,85.0,10200,pave,,reg,lvl,all_pub,inside,gtl,timber,norm,norm,1_fam,s_lvl,6,5,1988,1989,gable,comp_shg,hd_board,hd_board,brk_face,219.0,gd,ta,c_block,gd,ta,av,glq,783,unf,0,678,1461,gas_a,ex,y,s_brkr,1509,0,0,1509,1,0,2,0,3,1,gd,5,typ,1,fa,attchd,1988.0,r_fn,2,600,ta,ta,y,224,0,0,0,0,0,,,,0,8,2008,wd,abnorml,175000
532,70,rm,60.0,6155,pave,,ir1,lvl,all_pub,fr3,gtl,brk_side,rr_nn,feedr,1_fam,2_story,6,8,1920,1999,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,brk_til,fa,fa,mn,unf,0,unf,0,611,611,gas_a,ex,y,s_brkr,751,611,0,1362,0,0,2,0,3,1,ta,6,typ,0,,detchd,1920.0,fin,2,502,ta,fa,y,0,0,84,0,0,0,,,,0,6,2008,wd,normal,128000
